,year,month,tmax,tmin,af,rain,sun,station,day,datetime
29106,1962.0,11.0,9.8,3.7,6.0,77.3,37.6,southampton,1,1962-11-01
29107,1962.0,12.0,6.6,-0.1,16.0,70.7,88.1,southampton,1,1962-12-01
29108,1963.0,1.0,1.2,-4.6,29.0,14.8,84.3,southampton,1,1963-01-01
29109,1963.0,2.0,3.3,-2.1,21.0,34.0,80.8,southampton,1,1963-02-01
29110,1963.0,3.0,10.6,3.4,4.0,114.4,112.5,southampton,1,1963-03-01
29111,1963.0,4.0,13.9,6.0,,96.1,125.1,southampton,1,1963-04-01
29112,1963.0,5.0,16.5,7.0,0.0,42.3,204.7,southampton,1,1963-05-01
29113,1963.0,6.0,20.4,11.6,0.0,62.6,177.8,southampton,1,1963-06-01
29114,1963.0,7.0,20.8,11.9,0.0,31.0,202.7,southampton,1,1963-07-01
29115,1963.0,8.0,19.9,11.9,0.0,87.3,155.7,southampton,1,1963-08-01
29116,1963.0,9.0,18.9,10.5,0.0,66.6,133.1,southampton,1,1963-09-01
29117,1963.0,10.0,15.4,8.9,0.0,43.9,64.8,southampton,1,1963-10-01
29118,1963.0,11.0,13.1,7.0,0.0,151.5,70.3,southampton,1,1963-11-01
29119,1963.0,12.0,6.1,0.5,14.0,35.8,56.4,southampton,1,1963-12-01
29120,1964.0,1.0,6.8,1.6,8.0,10.9,28.9,southampton,1,1964-01-01
29121,1964.0,2.0,8.6,2.9,5.0,28.4,48.8,southampton,1,1964-02-01
29122,1964.0,3.0,8.5,3.0,3.0,111.8,66.7,southampton,1,1964-03-01
29123,1964.0,4.0,13.6,5.7,,64.8,129.2,southampton,1,1964-04-01
29124,1964.0,5.0,19.0,9.8,0.0,66.8,194.1,southampton,1,1964-05-01
29125,1964.0,6.0,19.7,11.1,0.0,61.1,164.9,southampton,1,1964-06-01
29126,1964.0,7.0,22.8,13.0,0.0,19.4,207.8,southampton,1,1964-07-01
29127,1964.0,8.0,22.1,12.5,0.0,22.3,195.8,southampton,1,1964-08-01
29128,1964.0,9.0,21.1,11.0,0.0,18.6,209.6,southampton,1,1964-09-01
29129,1964.0,10.0,14.6,5.6,,57.2,129.8,southampton,1,1964-10-01
29130,1964.0,11.0,12.2,5.9,2.0,62.8,51.5,southampton,1,1964-11-01
29131,1964.0,12.0,8.2,1.6,10.0,87.2,61.3,southampton,1,1964-12-01
29132,1965.0,1.0,7.6,1.6,10.0,95.3,82.5,southampton,1,1965-01-01
29133,1965.0,2.0,6.8,1.0,9.0,3.7,46.5,southampton,1,1965-02-01
29134,1965.0,3.0,10.8,2.7,9.0,92.1,138.8,southampton,1,1965-03-01
29135,1965.0,4.0,14.1,4.8,0.0,29.1,152.5,southampton,1,1965-04-01
29136,1965.0,5.0,16.6,8.3,0.0,47.9,189.2,southampton,1,1965-05-01
29137,1965.0,6.0,19.7,10.6,0.0,53.9,180.4,southampton,1,1965-06-01
29138,1965.0,7.0,19.5,11.7,0.0,80.9,142.1,southampton,1,1965-07-01
29139,1965.0,8.0,20.9,11.9,0.0,63.5,173.9,southampton,1,1965-08-01
29140,1965.0,9.0,17.9,9.4,0.0,106.7,124.4,southampton,1,1965-09-01
29141,1965.0,10.0,17.0,8.1,0.0,14.5,137.4,southampton,1,1965-10-01
29142,1965.0,11.0,9.9,3.1,7.0,106.5,86.3,southampton,1,1965-11-01
29143,1965.0,12.0,9.7,2.8,5.0,131.6,67.6,southampton,1,1965-12-01
29144,1966.0,1.0,6.5,1.9,11.0,52.7,42.0,southampton,1,1966-01-01
29145,1966.0,2.0,10.1,5.1,1.0,142.0,33.7,southampton,1,1966-02-01
29146,1966.0,3.0,11.9,3.3,2.0,26.1,131.7,southampton,1,1966-03-01
29147,1966.0,4.0,13.1,5.9,2.0,97.0,90.5,southampton,1,1966-04-01
29148,1966.0,5.0,17.4,7.6,0.0,60.4,239.2,southampton,1,1966-05-01
29149,1966.0,6.0,21.4,12.1,0.0,69.2,226.5,southampton,1,1966-06-01
29150,1966.0,7.0,21.0,12.1,0.0,56.0,173.9,southampton,1,1966-07-01
29151,1966.0,8.0,20.8,11.7,0.0,75.4,178.7,southampton,1,1966-08-01
29152,1966.0,9.0,20.2,10.7,0.0,49.7,168.9,southampton,1,1966-09-01
29153,1966.0,10.0,15.8,8.6,0.0,150.1,85.2,southampton,1,1966-10-01
29154,1966.0,11.0,10.0,3.4,3.0,49.7,60.8,southampton,1,1966-11-01
29155,1966.0,12.0,10.4,3.4,4.0,67.1,41.9,southampton,1,1966-12-01
29156,1967.0,1.0,8.3,2.5,11.0,102.5,67.2,southampton,1,1967-01-01
29157,1967.0,2.0,10.2,3.2,6.0,90.7,91.1,southampton,1,1967-02-01
29158,1967.0,3.0,12.5,4.3,1.0,58.1,168.8,southampton,1,1967-03-01
29159,1967.0,4.0,13.7,5.2,1.0,46.3,153.0,southampton,1,1967-04-01
29160,1967.0,5.0,16.1,8.0,1.0,108.8,197.9,southampton,1,1967-05-01
29161,1967.0,6.0,20.7,10.7,0.0,36.2,225.6,southampton,1,1967-06-01
29162,1967.0,7.0,22.9,13.3,0.0,26.5,248.6,southampton,1,1967-07-01
29163,1967.0,8.0,21.4,12.7,0.0,65.0,189.0,southampton,1,1967-08-01
29164,1967.0,9.0,18.9,11.5,0.0,105.7,120.9,southampton,1,1967-09-01
29165,1967.0,10.0,15.7,9.3,0.0,179.6,93.0,southampton,1,1967-10-01
29166,1967.0,11.0,10.6,3.0,4.0,54.0,93.6,southampton,1,1967-11-01
29167,1967.0,12.0,8.2,2.1,11.0,75.4,52.9,southampton,1,1967-12-01
29168,1968.0,1.0,8.0,2.2,8.0,67.8,43.0,southampton,1,1968-01-01
29169,1968.0,2.0,6.6,0.1,17.0,55.2,82.5,southampton,1,1968-02-01
29170,1968.0,3.0,11.6,3.8,3.0,24.0,156.6,southampton,1,1968-03-01
29171,1968.0,4.0,13.8,4.8,8.0,63.2,193.5,southampton,1,1968-04-01
29172,1968.0,5.0,16.4,7.3,0.0,66.9,195.1,southampton,1,1968-05-01
29173,1968.0,6.0,20.6,11.8,0.0,108.3,192.4,southampton,1,1968-06-01
29174,1968.0,7.0,21.2,12.5,0.0,58.5,180.6,southampton,1,1968-07-01
29175,1968.0,8.0,20.7,12.9,0.0,42.0,135.8,southampton,1,1968-08-01
29176,1968.0,9.0,19.0,11.7,0.0,175.9,141.5,southampton,1,1968-09-01
29177,1968.0,10.0,16.9,11.1,0.0,107.3,61.9,southampton,1,1968-10-01
29178,1968.0,11.0,10.4,5.3,2.0,45.1,56.8,southampton,1,1968-11-01
29179,1968.0,12.0,6.8,1.9,10.0,85.4,40.9,southampton,1,1968-12-01
29180,1969.0,1.0,9.6,4.3,3.0,130.3,46.2,southampton,1,1969-01-01
29181,1969.0,2.0,6.1,-0.1,14.0,44.9,86.6,southampton,1,1969-02-01
29182,1969.0,3.0,9.2,2.1,7.0,75.9,78.3,southampton,1,1969-03-01
29183,1969.0,4.0,14.2,4.3,0.0,22.0,212.3,southampton,1,1969-04-01
29184,1969.0,5.0,16.9,8.5,0.0,82.9,178.7,southampton,1,1969-05-01
29185,1969.0,6.0,21.0,10.5,0.0,29.3,288.6,southampton,1,1969-06-01
29186,1969.0,7.0,23.5,13.4,0.0,49.4,265.1,southampton,1,1969-07-01
29187,1969.0,8.0,22.2,13.4,0.0,67.9,172.8,southampton,1,1969-08-01
29188,1969.0,9.0,19.8,11.9,0.0,35.5,104.3,southampton,1,1969-09-01
29189,1969.0,10.0,18.4,10.2,0.0,2.8,129.0,southampton,1,1969-10-01
29190,1969.0,11.0,10.8,3.8,5.0,130.1,91.5,southampton,1,1969-11-01
29191,1969.0,12.0,7.8,2.1,6.0,94.6,35.2,southampton,1,1969-12-01
29192,1970.0,1.0,7.9,3.1,7.0,115.4,37.5,southampton,1,1970-01-01
29193,1970.0,2.0,7.8,1.8,9.0,63.3,110.8,southampton,1,1970-02-01
29194,1970.0,3.0,8.5,1.5,12.0,49.5,110.1,southampton,1,1970-03-01
29195,1970.0,4.0,11.2,4.2,4.0,42.1,139.9,southampton,1,1970-04-01
29196,1970.0,5.0,18.3,9.1,0.0,30.5,236.4,southampton,1,1970-05-01
29197,1970.0,6.0,22.4,12.8,0.0,36.2,265.9,southampton,1,1970-06-01
29198,1970.0,7.0,20.3,12.3,0.0,56.0,202.0,southampton,1,1970-07-01
29199,1970.0,8.0,21.3,13.1,0.0,61.3,195.8,southampton,1,1970-08-01
29200,1970.0,9.0,19.5,11.8,0.0,68.7,163.3,southampton,1,1970-09-01
29201,1970.0,10.0,15.6,8.4,0.0,13.2,109.3,southampton,1,1970-10-01
29202,1970.0,11.0,12.5,6.7,1.0,221.4,63.7,southampton,1,1970-11-01
29203,1970.0,12.0,7.5,2.3,9.0,26.6,64.2,southampton,1,1970-12-01
29204,1971.0,1.0,8.1,3.4,5.0,110.6,47.5,southampton,1,1971-01-01
29205,1971.0,2.0,8.7,2.1,6.0,26.8,75.2,southampton,1,1971-02-01
29206,1971.0,3.0,9.2,2.5,6.0,72.3,120.2,southampton,1,1971-03-01
29207,1971.0,4.0,12.8,5.2,1.0,52.1,163.7,southampton,1,1971-04-01
29208,1971.0,5.0,17.5,8.4,0.0,30.5,237.6,southampton,1,1971-05-01
29209,1971.0,6.0,17.8,10.1,0.0,129.8,174.1,southampton,1,1971-06-01
29210,1971.0,7.0,23.3,13.7,0.0,40.2,269.7,southampton,1,1971-07-01
29211,1971.0,8.0,20.5,13.7,0.0,54.9,150.7,southampton,1,1971-08-01
29212,1971.0,9.0,20.7,10.5,0.0,8.9,207.2,southampton,1,1971-09-01
29213,1971.0,10.0,16.8,8.7,0.0,61.9,153.3,southampton,1,1971-10-01
29214,1971.0,11.0,10.9,3.0,8.0,55.0,101.2,southampton,1,1971-11-01
29215,1971.0,12.0,9.5,4.9,3.0,29.4,33.9,southampton,1,1971-12-01
29216,1972.0,1.0,7.5,2.8,6.0,85.7,39.7,southampton,1,1972-01-01
29217,1972.0,2.0,8.3,3.6,1.0,88.0,44.3,southampton,1,1972-02-01
29218,1972.0,3.0,12.2,4.1,1.0,62.6,169.0,southampton,1,1972-03-01
29219,1972.0,4.0,13.4,6.2,0.0,64.4,163.5,southampton,1,1972-04-01
29220,1972.0,5.0,14.8,7.9,0.0,71.1,167.3,southampton,1,1972-05-01
29221,1972.0,6.0,15.7,9.1,0.0,43.3,176.7,southampton,1,1972-06-01
29222,1972.0,7.0,21.0,12.6,0.0,41.9,193.2,southampton,1,1972-07-01
29223,1972.0,8.0,21.6,12.1,0.0,36.1,216.9,southampton,1,1972-08-01
29224,1972.0,9.0,18.0,9.1,0.0,26.8,150.4,southampton,1,1972-09-01
29225,1972.0,10.0,15.6,8.5,0.0,38.4,112.8,southampton,1,1972-10-01
29226,1972.0,11.0,10.6,4.1,5.0,77.5,84.1,southampton,1,1972-11-01
29227,1972.0,12.0,10.0,4.7,2.0,125.7,59.5,southampton,1,1972-12-01
29228,1973.0,1.0,8.0,2.5,9.0,36.9,35.6,southampton,1,1973-01-01
29229,1973.0,2.0,8.6,1.6,10.0,23.1,91.2,southampton,1,1973-02-01
29230,1973.0,3.0,11.4,2.5,5.0,19.1,153.7,southampton,1,1973-03-01
29231,1973.0,4.0,13.0,4.3,2.0,50.4,169.7,southampton,1,1973-04-01
29232,1973.0,5.0,16.3,8.4,0.0,72.1,180.1,southampton,1,1973-05-01
29233,1973.0,6.0,21.0,11.3,0.0,34.3,250.3,southampton,1,1973-06-01
29234,1973.0,7.0,21.6,12.7,0.0,30.3,184.6,southampton,1,1973-07-01
29235,1973.0,8.0,,13.9,0.0,35.5,209.4,southampton,1,1973-08-01
29236,1973.0,9.0,20.5,11.8,0.0,43.8,182.3,southampton,1,1973-09-01
29237,1973.0,10.0,14.4,6.6,0.0,36.8,111.7,southampton,1,1973-10-01
29238,1973.0,11.0,11.2,4.4,6.0,,96.9,southampton,1,1973-11-01
29239,1973.0,12.0,9.3,3.2,8.0,64.5,67.3,southampton,1,1973-12-01
29240,1974.0,1.0,9.8,4.7,1.0,141.2,44.0,southampton,1,1974-01-01
29241,1974.0,2.0,9.7,3.7,0.0,118.5,73.9,southampton,1,1974-02-01
29242,1974.0,3.0,10.6,3.8,3.0,26.1,126.5,southampton,1,1974-03-01
29243,1974.0,4.0,15.0,5.3,0.0,16.0,198.3,southampton,1,1974-04-01
29244,1974.0,5.0,16.6,7.5,0.0,42.0,236.7,southampton,1,1974-05-01
29245,1974.0,6.0,19.9,10.7,0.0,93.6,216.4,southampton,1,1974-06-01
29246,1974.0,7.0,20.0,12.5,0.0,48.0,188.4,southampton,1,1974-07-01
29247,1974.0,8.0,20.5,12.1,0.0,80.2,200.1,southampton,1,1974-08-01
29248,1974.0,9.0,17.3,10.2,0.0,160.5,148.4,southampton,1,1974-09-01
29249,1974.0,10.0,12.3,5.6,0.0,50.4,116.6,southampton,1,1974-10-01
29250,1974.0,11.0,11.3,6.1,0.0,166.3,59.6,southampton,1,1974-11-01
29251,1974.0,12.0,11.1,6.5,0.0,44.5,55.2,southampton,1,1974-12-01
29252,1975.0,1.0,10.5,5.2,1.0,129.5,48.6,southampton,1,1975-01-01
29253,1975.0,2.0,9.7,2.7,2.0,25.3,97.2,southampton,1,1975-02-01
29254,1975.0,3.0,9.1,3.2,6.0,98.2,89.0,southampton,1,1975-03-01
29255,1975.0,4.0,13.3,5.2,5.0,31.7,161.4,southampton,1,1975-04-01
29256,1975.0,5.0,15.9,7.5,0.0,41.3,178.6,southampton,1,1975-05-01
29257,1975.0,6.0,22.9,10.9,0.0,17.0,321.8,southampton,1,1975-06-01
29258,1975.0,7.0,23.6,13.8,0.0,24.9,247.2,southampton,1,1975-07-01
29259,1975.0,8.0,24.5,14.5,0.0,36.4,247.5,southampton,1,1975-08-01
29260,1975.0,9.0,19.0,10.6,0.0,163.6,143.8,southampton,1,1975-09-01
29261,1975.0,10.0,15.2,8.1,0.0,31.1,129.1,southampton,1,1975-10-01
29262,1975.0,11.0,11.2,4.2,2.0,58.8,100.9,southampton,1,1975-11-01
29263,1975.0,12.0,8.3,2.4,9.0,33.2,60.0,southampton,1,1975-12-01
29264,1976.0,1.0,9.0,3.8,6.0,12.2,57.1,southampton,1,1976-01-01
29265,1976.0,2.0,7.7,3.2,5.0,31.1,40.2,southampton,1,1976-02-01
29266,1976.0,3.0,9.5,2.4,9.0,16.5,132.8,southampton,1,1976-03-01
29267,1976.0,4.0,14.0,4.4,0.0,9.9,198.8,southampton,1,1976-04-01
29268,1976.0,5.0,17.6,8.9,0.0,32.1,246.4,southampton,1,1976-05-01
29269,1976.0,6.0,23.8,13.3,0.0,10.5,266.2,southampton,1,1976-06-01
29270,1976.0,7.0,25.5,14.9,0.0,16.9,293.3,southampton,1,1976-07-01
29271,1976.0,8.0,25.4,13.6,0.0,29.4,311.8,southampton,1,1976-08-01
29272,1976.0,9.0,18.7,11.0,0.0,138.0,136.2,southampton,1,1976-09-01
29273,1976.0,10.0,14.9,9.3,0.0,132.5,60.8,southampton,1,1976-10-01
29274,1976.0,11.0,10.6,4.3,2.0,154.6,69.5,southampton,1,1976-11-01
29275,1976.0,12.0,6.3,0.7,12.0,94.9,65.0,southampton,1,1976-12-01
29276,1977.0,1.0,6.8,1.8,12.0,76.1,44.0,southampton,1,1977-01-01
29277,1977.0,2.0,9.6,4.0,,122.7,81.8,southampton,1,1977-02-01
29278,1977.0,3.0,10.9,5.2,2.0,74.0,110.6,southampton,1,1977-03-01
29279,1977.0,4.0,12.0,4.5,3.0,25.0,179.0,southampton,1,1977-04-01
29280,1977.0,5.0,16.7,7.5,0.0,62.8,228.1,southampton,1,1977-05-01
29281,1977.0,6.0,16.9,9.7,0.0,55.7,136.3,southampton,1,1977-06-01
29282,1977.0,7.0,22.1,13.0,0.0,10.6,217.6,southampton,1,1977-07-01
29283,1977.0,8.0,20.5,12.7,0.0,102.5,165.9,southampton,1,1977-08-01
29284,1977.0,9.0,17.7,10.8,0.0,19.6,126.0,southampton,1,1977-09-01
29285,1977.0,10.0,16.1,10.2,0.0,50.6,118.6,southampton,1,1977-10-01
29286,1977.0,11.0,10.7,5.0,6.0,85.7,101.1,southampton,1,1977-11-01
29287,1977.0,12.0,10.0,5.0,0.0,113.1,49.8,southampton,1,1977-12-01
29288,1978.0,1.0,7.6,1.6,9.0,90.3,76.7,southampton,1,1978-01-01
29289,1978.0,2.0,6.5,1.2,11.0,75.7,63.1,southampton,1,1978-02-01
29290,1978.0,3.0,10.7,3.9,3.0,67.4,122.8,southampton,1,1978-03-01
29291,1978.0,4.0,11.1,4.1,3.0,65.4,129.3,southampton,1,1978-04-01
29292,1978.0,5.0,17.4,8.2,0.0,43.1,226.7,southampton,1,1978-05-01
29293,1978.0,6.0,19.0,10.7,0.0,29.5,195.6,southampton,1,1978-06-01
29294,1978.0,7.0,19.7,12.6,0.0,81.4,136.4,southampton,1,1978-07-01
29295,1978.0,8.0,20.3,12.3,0.0,50.7,184.6,southampton,1,1978-08-01
29296,1978.0,9.0,19.7,10.6,0.0,24.2,180.0,southampton,1,1978-09-01
29297,1978.0,10.0,16.4,9.0,0.0,6.4,102.7,southampton,1,1978-10-01
29298,1978.0,11.0,12.7,6.9,4.0,21.3,76.8,southampton,1,1978-11-01
29299,1978.0,12.0,8.6,3.9,8.0,198.6,30.1,southampton,1,1978-12-01
29300,1979.0,1.0,4.8,-1.9,21.0,90.6,81.2,southampton,1,1979-01-01
29301,1979.0,2.0,5.5,-0.2,12.0,61.7,57.7,southampton,1,1979-02-01
29302,1979.0,3.0,8.8,2.8,2.0,92.7,111.4,southampton,1,1979-03-01
29303,1979.0,4.0,12.6,5.1,3.0,50.3,149.8,southampton,1,1979-04-01
29304,1979.0,5.0,14.8,6.8,0.0,117.8,223.8,southampton,1,1979-05-01
29305,1979.0,6.0,18.4,10.7,0.0,44.1,148.6,southampton,1,1979-06-01
29306,1979.0,7.0,22.4,13.0,0.0,29.7,229.5,southampton,1,1979-07-01
29307,1979.0,8.0,19.5,11.9,0.0,79.7,190.5,southampton,1,1979-08-01
29308,1979.0,9.0,18.7,10.1,0.0,16.3,171.8,southampton,1,1979-09-01
29309,1979.0,10.0,16.1,9.5,0.0,60.2,123.7,southampton,1,1979-10-01
29310,1979.0,11.0,11.4,4.4,3.0,48.0,78.9,southampton,1,1979-11-01
29311,1979.0,12.0,9.7,4.4,5.0,111.4,66.6,southampton,1,1979-12-01
29312,1980.0,1.0,6.4,0.1,16.0,45.0,88.0,southampton,1,1980-01-01
29313,1980.0,2.0,10.0,4.1,1.0,61.8,60.3,southampton,1,1980-02-01
29314,1980.0,3.0,9.0,3.0,3.0,87.6,84.2,southampton,1,1980-03-01
29315,1980.0,4.0,14.4,6.2,0.0,16.7,192.7,southampton,1,1980-04-01
29316,1980.0,5.0,17.6,7.7,0.0,20.7,242.2,southampton,1,1980-05-01
29317,1980.0,6.0,18.5,10.7,0.0,136.7,187.4,southampton,1,1980-06-01
29318,1980.0,7.0,19.2,12.0,0.0,48.7,177.6,southampton,1,1980-07-01
29319,1980.0,8.0,21.0,13.3,0.0,57.8,191.3,southampton,1,1980-08-01
29320,1980.0,9.0,19.5,12.8,0.0,49.9,134.6,southampton,1,1980-09-01
29321,1980.0,10.0,14.0,6.6,0.0,86.6,124.2,southampton,1,1980-10-01
29322,1980.0,11.0,9.6,4.5,4.0,47.7,72.8,southampton,1,1980-11-01
29323,1980.0,12.0,9.5,3.4,7.0,46.4,79.1,southampton,1,1980-12-01
29324,1981.0,1.0,8.7,2.8,7.0,28.9,69.7,southampton,1,1981-01-01
29325,1981.0,2.0,7.3,0.7,13.0,36.4,81.3,southampton,1,1981-02-01
29326,1981.0,3.0,11.3,6.6,0.0,140.7,79.6,southampton,1,1981-03-01
29327,1981.0,4.0,13.5,5.4,,49.0,145.0,southampton,1,1981-04-01
29328,1981.0,5.0,15.1,9.0,0.0,86.5,140.3,southampton,1,1981-05-01
29329,1981.0,6.0,17.9,10.6,0.0,31.7,168.0,southampton,1,1981-06-01
29330,1981.0,7.0,21.3,12.7,0.0,52.1,162.5,southampton,1,1981-07-01
29331,1981.0,8.0,22.8,13.3,0.0,10.7,233.0,southampton,1,1981-08-01
29332,1981.0,9.0,19.8,11.4,0.0,165.6,154.2,southampton,1,1981-09-01
29333,1981.0,10.0,13.0,6.4,0.0,80.6,99.2,southampton,1,1981-10-01
29334,1981.0,11.0,11.7,5.5,1.0,37.7,40.3,southampton,1,1981-11-01
29335,1981.0,12.0,6.0,0.0,15.0,92.3,42.3,southampton,1,1981-12-01
29336,1982.0,1.0,7.4,2.1,10.0,39.8,57.8,southampton,1,1982-01-01
29337,1982.0,2.0,8.5,3.3,2.0,46.6,46.9,southampton,1,1982-02-01
29338,1982.0,3.0,10.7,2.8,2.0,82.4,161.1,southampton,1,1982-03-01
29339,1982.0,4.0,14.8,5.4,0.0,16.6,203.3,southampton,1,1982-04-01
29340,1982.0,5.0,17.3,8.3,0.0,64.6,213.5,southampton,1,1982-05-01
29341,1982.0,6.0,20.9,12.8,0.0,79.6,223.7,southampton,1,1982-06-01
29342,1982.0,7.0,22.7,13.6,0.0,30.3,194.8,southampton,1,1982-07-01
29343,1982.0,8.0,21.1,13.2,0.0,56.4,174.8,southampton,1,1982-08-01
29344,1982.0,9.0,20.5,11.4,0.0,56.8,154.3,southampton,1,1982-09-01
29345,1982.0,10.0,14.5,8.3,0.0,167.6,75.9,southampton,1,1982-10-01
29346,1982.0,11.0,11.9,6.9,4.0,123.3,62.9,southampton,1,1982-11-01
29347,1982.0,12.0,8.9,2.8,6.0,97.4,47.8,southampton,1,1982-12-01
29348,1983.0,1.0,10.3,5.0,2.0,76.3,51.7,southampton,1,1983-01-01
29349,1983.0,2.0,6.1,0.7,14.0,33.8,96.7,southampton,1,1983-02-01
29350,1983.0,3.0,10.4,3.3,3.0,34.1,92.6,southampton,1,1983-03-01
29351,1983.0,4.0,11.7,4.3,,74.9,153.7,southampton,1,1983-04-01
29352,1983.0,5.0,14.6,8.3,0.0,66.0,160.6,southampton,1,1983-05-01
29353,1983.0,6.0,20.1,11.9,0.0,46.3,188.8,southampton,1,1983-06-01
29354,1983.0,7.0,26.4,16.1,0.0,9.1,276.4,southampton,1,1983-07-01
29355,1983.0,8.0,24.5,14.0,0.0,39.9,260.8,southampton,1,1983-08-01
29356,1983.0,9.0,18.6,11.5,0.0,81.7,113.4,southampton,1,1983-09-01
29357,1983.0,10.0,15.1,8.4,1.0,55.1,113.4,southampton,1,1983-10-01
29358,1983.0,11.0,11.7,6.2,5.0,40.6,54.4,southampton,1,1983-11-01
29359,1983.0,12.0,9.9,4.0,8.0,94.4,54.2,southampton,1,1983-12-01
29360,1984.0,1.0,8.7,2.6,4.0,125.5,77.9,southampton,1,1984-01-01
29361,1984.0,2.0,8.1,2.4,5.0,32.3,74.9,southampton,1,1984-02-01
29362,1984.0,3.0,9.2,2.8,1.0,80.0,76.5,southampton,1,1984-03-01
29363,1984.0,4.0,14.8,4.5,2.0,2.0,237.3,southampton,1,1984-04-01
29364,1984.0,5.0,15.6,7.3,0.0,92.8,157.5,southampton,1,1984-05-01
29365,1984.0,6.0,21.4,11.6,0.0,19.8,272.8,southampton,1,1984-06-01
29366,1984.0,7.0,22.8,12.8,0.0,29.5,262.6,southampton,1,1984-07-01
29367,1984.0,8.0,23.1,14.1,0.0,22.7,207.7,southampton,1,1984-08-01
29368,1984.0,9.0,18.6,11.3,0.0,62.5,124.4,southampton,1,1984-09-01
29369,1984.0,10.0,15.4,9.1,0.0,95.7,85.2,southampton,1,1984-10-01
29370,1984.0,11.0,12.1,6.3,1.0,132.4,64.2,southampton,1,1984-11-01
29371,1984.0,12.0,9.6,2.9,7.0,109.0,56.0,southampton,1,1984-12-01
29372,1985.0,1.0,4.5,-1.4,22.0,70.7,66.6,southampton,1,1985-01-01
29373,1985.0,2.0,6.4,0.3,13.0,35.8,89.3,southampton,1,1985-02-01
29374,1985.0,3.0,9.3,1.5,10.0,56.6,120.6,southampton,1,1985-03-01
29375,1985.0,4.0,13.8,5.0,2.0,41.7,179.7,southampton,1,1985-04-01
29376,1985.0,5.0,17.0,7.7,0.0,35.3,201.2,southampton,1,1985-05-01
29377,1985.0,6.0,18.4,9.7,0.0,59.0,179.4,southampton,1,1985-06-01
29378,1985.0,7.0,21.7,13.0,0.0,57.0,238.0,southampton,1,1985-07-01
29379,1985.0,8.0,18.7,12.5,0.0,91.9,198.2,southampton,1,1985-08-01
29380,1985.0,9.0,19.7,11.5,0.0,23.3,150.0,southampton,1,1985-09-01
29381,1985.0,10.0,15.8,9.3,0.0,18.3,123.1,southampton,1,1985-10-01
29382,1985.0,11.0,8.8,2.2,8.0,51.6,78.0,southampton,1,1985-11-01
29383,1985.0,12.0,10.0,5.6,5.0,108.4,37.9,southampton,1,1985-12-01
29384,1986.0,1.0,7.9,1.9,7.0,116.3,67.4,southampton,1,1986-01-01
29385,1986.0,2.0,2.8,-2.1,24.0,7.6,83.1,southampton,1,1986-02-01
29386,1986.0,3.0,9.0,2.3,6.0,57.9,113.5,southampton,1,1986-03-01
29387,1986.0,4.0,10.6,3.3,3.0,53.2,160.4,southampton,1,1986-04-01
29388,1986.0,5.0,14.6,8.1,0.0,67.7,181.1,southampton,1,1986-05-01
29389,1986.0,6.0,21.2,11.8,0.0,22.3,215.4,southampton,1,1986-06-01
29390,1986.0,7.0,21.2,13.0,0.0,53.0,186.7,southampton,1,1986-07-01
29391,1986.0,8.0,19.0,11.8,0.0,103.9,167.3,southampton,1,1986-08-01
29392,1986.0,9.0,17.5,8.2,0.0,31.3,146.9,southampton,1,1986-09-01
29393,1986.0,10.0,16.1,8.9,0.0,74.4,104.3,southampton,1,1986-10-01
29394,1986.0,11.0,12.4,5.8,0.0,116.7,83.1,southampton,1,1986-11-01
29395,1986.0,12.0,10.1,3.9,3.0,112.0,61.6,southampton,1,1986-12-01
29396,1987.0,1.0,4.3,-0.5,17.0,9.7,61.8,southampton,1,1987-01-01
29397,1987.0,2.0,7.9,1.9,10.0,55.4,78.5,southampton,1,1987-02-01
29398,1987.0,3.0,8.7,2.1,9.0,96.8,112.0,southampton,1,1987-03-01
29399,1987.0,4.0,14.5,6.6,0.0,73.5,187.5,southampton,1,1987-04-01
29400,1987.0,5.0,16.5,7.7,0.0,29.9,218.3,southampton,1,1987-05-01
29401,1987.0,6.0,18.1,10.7,0.0,65.9,156.8,southampton,1,1987-06-01
29402,1987.0,7.0,21.8,13.4,0.0,47.2,202.4,southampton,1,1987-07-01
29403,1987.0,8.0,21.8,12.7,0.0,16.7,191.7,southampton,1,1987-08-01
29404,1987.0,9.0,19.7,12.0,0.0,38.4,144.5,southampton,1,1987-09-01
29405,1987.0,10.0,15.0,8.2,0.0,192.8,112.1,southampton,1,1987-10-01
29406,1987.0,11.0,10.8,4.9,3.0,79.4,69.2,southampton,1,1987-11-01
29407,1987.0,12.0,8.8,4.8,4.0,43.5,43.5,southampton,1,1987-12-01
29408,1988.0,1.0,9.1,4.0,3.0,148.8,61.6,southampton,1,1988-01-01
29409,1988.0,2.0,9.0,2.5,4.0,49.5,129.0,southampton,1,1988-02-01
29410,1988.0,3.0,10.6,4.3,3.0,69.7,98.4,southampton,1,1988-03-01
29411,1988.0,4.0,13.3,5.1,1.0,43.0,181.8,southampton,1,1988-04-01
29412,1988.0,5.0,17.8,9.4,0.0,24.4,234.1,southampton,1,1988-05-01
29413,1988.0,6.0,20.0,11.6,0.0,25.6,172.2,southampton,1,1988-06-01
29414,1988.0,7.0,18.7,12.3,0.0,60.3,180.5,southampton,1,1988-07-01
29415,1988.0,8.0,20.3,11.5,0.0,60.9,186.2,southampton,1,1988-08-01
